"id","title","author","label","URL","embedding"
"0","Chief","Eric Church","country","https://en.wikipedia.org/wiki/Chief_(album)","[0.7245086431503296, -0.760035514831543, -0.0992545560002327, 0.40187668800354004, 0.12307879328727722, 0.8181944489479065, 0.3676232695579529, -0.2591606378555298, -0.24510589241981506, -0.6237393617630005, 0.32971134781837463, 0.5529236793518066, 0.5752298831939697, -0.1798384189605713, 0.17711499333381653, -0.44850632548332214, 0.9723599553108215, -0.31263741850852966, -0.30674025416374207, 0.1418904811143875, 0.1027325838804245, -0.49226057529449463, 0.1746344268321991, 0.5413296818733215, -0.3172632157802582, -0.21099190413951874, -0.19293120503425598, 0.1862962543964386, 0.6875735521316528, -0.9584160447120667, -0.5592843294143677, -0.41645607352256775, 0.4961010217666626, 0.5300929546356201, -0.17707441747188568, -0.8763163089752197, 0.33832308650016785, -0.017974408343434334, -0.4919856786727905, -0.11088895052671432, -1.415351152420044, -0.006273152772337198, -0.5543705224990845, 0.08655248582363129, -0.47532251477241516, -0.05019315704703331, -0.10384077578783035, -0.014886977151036263, 0.5209469795227051, -0.30938929319381714, 0.2003011852502823, -0.369412899017334, 0.15285106003284454, 0.37518006563186646, -0.037239719182252884, 1.1783632040023804, 0.5022109746932983, 0.018409453332424164, -0.5736167430877686, 0.01908152922987938, -0.22845213115215302, -0.40689587593078613, 0.3916131258010864, 0.6110682487487793, 0.06256687641143799, -0.45248648524284363, -0.3216458559036255, 0.058453891426324844, -0.10159242898225784, -0.1778021901845932, 0.2589156925678253, -0.19608096778392792, -0.027429748326539993, 0.43917399644851685, 0.03409736603498459, -0.02044208161532879, 1.2721400260925293, -0.17972899973392487, 0.286513090133667, -0.30270054936408997, -0.1958351731300354, -0.530325174331665, 0.267687052488327, 0.2783976197242737, 0.19308756291866302, 0.2293786257505417, -0.6125767827033997, -0.40234553813934326, 0.15346719324588776, 1.0299184322357178, 0.5522840619087219, -0.16860240697860718, -0.49025198817253113, -0.12185700982809067, -0.602097749710083, 0.32256826758384705, 0.2796803116798401, -0.9468448162078857, 0.6419031620025635, -0.3425329923629761, 0.6437285542488098, 0.31694120168685913, 0.41245171427726746, 0.2693291902542114, -0.2553284764289856, 0.08276700228452682, -0.11131147295236588, 0.5644798278808594, -0.14139917492866516, 0.2950093448162079, -0.9562700390815735, 0.5230827331542969, -0.5319387912750244, -0.09939681738615036, 0.4214673936367035, 0.15918955206871033, -0.21964411437511444, 0.6174802780151367, -0.3288150429725647, -0.005150279495865107, -0.013356209732592106, 0.0786353051662445, -0.558764636516571, 0.9768745303153992, 0.6070118546485901, 0.29490962624549866, 0.14813032746315002, 0.1656738668680191]"
"1","Stand By Your Man","Tammy Wynette","country","https://en.wikipedia.org/wiki/Stand_by_Your_Man_(album)","[-0.10898087918758392, -0.2746388912200928, -0.6503785848617554, -0.2874242067337036, 0.13362529873847961, 0.24474316835403442, -0.031674668192863464, 0.171971395611763, -0.17269058525562286, 0.4210381805896759, 0.2514362931251526, -0.00879333633929491, 0.4568566679954529, -0.6794702410697937, -0.5301980972290039, -1.076483130455017, -0.13685819506645203, 0.2198515236377716, 0.4041857421398163, 0.11447020620107651, 0.06180188059806824, -0.004642374813556671, -0.5264659523963928, -0.1331699788570404, -0.14123660326004028, 0.49451062083244324, 0.092661052942276, 0.6234700679779053, 0.00833805836737156, -0.34021779894828796, -0.6516883969306946, -0.08485399186611176, -0.3914513885974884, 0.7595577239990234, -0.2947086691856384, 0.1612253338098526, 0.7838113307952881, 0.14510014653205872, -0.12032774835824966, -0.041405633091926575, -0.40316879749298096, -0.3077562153339386, 0.81202232837677, -0.5378619432449341, -0.14397957921028137, 0.5378516912460327, 0.025999613106250763, 0.18627643585205078, -0.08075613528490067, 0.20476283133029938, -0.8247115015983582, -0.24012331664562225, 0.13974013924598694, 0.11803065240383148, -0.053298644721508026, 0.03665105998516083, 0.25337907671928406, 0.521327018737793, -0.1791214942932129, 0.15078964829444885, -0.47707054018974304, 0.310699462890625, 0.06186629831790924, -0.5468566417694092, -0.4612314999103546, 0.28751489520072937, -0.0040184007957577705, 0.18987323343753815, -0.9491252899169922, -0.7265204787254333, -0.05868059769272804, 0.08808697760105133, -0.12580861151218414, 0.12083104252815247, 0.5913690328598022, 0.1263885349035263, 0.025041600689291954, 0.4357749819755554, -0.36601752042770386, -0.016479691490530968, 0.320053368806839, -0.7308436036109924, -0.5689533948898315, -0.05731237307190895, 0.42479345202445984, 0.20358911156654358, 0.1779041439294815, -0.517443835735321, -0.08883677423000336, -0.15038402378559113, -0.07833981513977051, -0.41817352175712585, 0.5106616020202637, -0.02017711102962494, -1.115496277809143, -0.7250241041183472, 0.18606233596801758, 0.4061920940876007, -0.2162925899028778, 0.9157679677009583, 0.026292771100997925, -0.26399800181388855, -0.3198973834514618, -0.34479454159736633, 0.11686811596155167, -0.07662984728813171, -0.6401373147964478, -0.1406889408826828, -0.3450987637042999, 0.15652866661548615, 0.5542252659797668, 0.2438829243183136, -0.36928507685661316, 0.4789735972881317, 0.39210477471351624, 0.09973268955945969, -0.7249193787574768, 0.5375845432281494, -0.4396188259124756, -0.2775908410549164, 0.30457693338394165, -0.15922869741916656, -0.42543619871139526, 0.10682078450918198, -0.3515094220638275, 0.419059157371521, 0.40829557180404663, 0.20464922487735748]"
"2","American III: Solitary Man","Johnny Cash","country","https://en.wikipedia.org/wiki/American_III:_Solitary_Man","[0.49006617069244385, 0.49120089411735535, -0.22370658814907074, -0.19466730952262878, 0.01921180635690689, 0.5991961359977722, 0.2331133484840393, 0.12397127598524094, 0.08247407525777817, 0.09030327200889587, 0.9458205103874207, 0.22802940011024475, 0.028772104531526566, -0.00036410262691788375, 0.31696557998657227, 0.048327960073947906, 0.41104981303215027, 0.10677727311849594, -0.1988242119550705, 0.04236947000026703, 0.7497572898864746, -0.02956320345401764, 0.2230050265789032, 0.061436764895915985, 0.46033230423927307, 0.05986184626817703, -0.16943638026714325, -0.038489360362291336, 0.09309905767440796, -0.4402771294116974, -0.6169970035552979, 0.26352596282958984, -0.6198306679725647, 0.062373824417591095, 0.33340969681739807, 0.2687036097049713, 0.8042121529579163, 0.1770181804895401, -0.04231169819831848, -0.23170407116413116, -0.36202701926231384, 0.01795210689306259, 0.4874621331691742, -0.2204439491033554, -0.4190070629119873, 0.3249187469482422, -0.21851904690265656, -0.2240140587091446, -0.04357301816344261, 0.5090477466583252, -0.04673248901963234, -0.691275417804718, 0.24067141115665436, 0.16712769865989685, -0.15092913806438446, -0.1557781994342804, -0.44320550560951233, -0.049474895000457764, -0.45963191986083984, -0.2509828209877014, 0.12596984207630157, 0.176028773188591, 0.46123206615448, 0.1289893090724945, -0.32589635252952576, -0.48361319303512573, 0.043133966624736786, -0.16728226840496063, -0.46405452489852905, -0.5670205354690552, 0.0986243411898613, -0.3538490831851959, -0.4337998628616333, -0.06037452071905136, 0.6032710075378418, 0.29355037212371826, 0.5807787179946899, -0.16926148533821106, 0.2501252293586731, -0.6695224046707153, 0.3089093565940857, -0.32554706931114197, -0.20446833968162537, -0.14774906635284424, -0.5184587240219116, -0.053682778030633926, 0.36729520559310913, -0.47401776909828186, -0.0038622310385107994, 0.021085692569613457, 0.36035117506980896, 0.23907417058944702, 0.12551458179950714, -0.012796733528375626, -0.22507870197296143, 0.33542400598526, 0.7002342939376831, -0.4101541042327881, -0.31770312786102295, 0.41644617915153503, -0.09281284362077713, -0.9877968430519104, -0.2969513535499573, 0.452595055103302, -0.3297111690044403, -0.30131885409355164, 0.024022812023758888, -0.10095617920160294, -0.30210036039352417, 0.38639548420906067, -0.32477352023124695, 0.07651732861995697, -0.4024279713630676, 0.04878931865096092, 0.3320487439632416, 0.4586826264858246, -0.2523394525051117, 0.7411847710609436, -0.26507607102394104, -0.6139343976974487, 0.09299767762422562, -0.5243053436279297, -4.43919088866096e-05, 0.5478436350822449, 0.3603634834289551, -0.035546381026506424, 0.27509722113609314, -0.3232475221157074]"
"3","Golden Ring","Tammy Wynette and George Jones","country","https://en.wikipedia.org/wiki/Golden_Ring_(album)","[-0.6021908521652222, -0.44050806760787964, -0.5047441720962524, -0.044606681913137436, 0.157832071185112, 0.4467812776565552, 0.1459365338087082, -0.16918925940990448, -0.11721169948577881, 0.033411748707294464, 0.3085451126098633, -0.2646676301956177, 0.39256954193115234, -0.4480196535587311, -0.5659579634666443, -1.0891196727752686, 0.27565136551856995, -0.12725235521793365, 0.3565080761909485, 0.16129349172115326, 0.07204858213663101, -0.094172902405262, -0.28058117628097534, 0.1152658462524414, -0.04949507489800453, 0.5113288164138794, -0.053989604115486145, 0.24494290351867676, 0.30028262734413147, -0.6503201127052307, -0.36357736587524414, -0.16251005232334137, -0.4492349922657013, 0.3548698425292969, -0.5532669425010681, 0.009662369266152382, 0.7073553204536438, 0.3217134475708008, -0.5417417883872986, 0.023026440292596817, -0.7310879826545715, -0.2018965482711792, 0.4799650013446808, -0.24941612780094147, -0.15874268114566803, 0.511515736579895, 0.05872267112135887, 0.2917247414588928, 0.012251023203134537, 0.09765122830867767, -0.7503559589385986, -0.32515498995780945, 0.09006745368242264, -0.054693881422281265, -0.3753054141998291, 0.22031880915164948, 0.46635720133781433, 0.20421718060970306, -0.5623061060905457, 0.5116497278213501, -0.4003705680370331, 0.3428012728691101, 0.6097064018249512, -0.12360744923353195, -0.3212146759033203, 0.28068631887435913, -0.2890341877937317, 0.17648479342460632, -0.5190913081169128, -0.25069910287857056, -0.009194432757794857, -0.24660223722457886, -0.10630546510219574, -0.14123721420764923, 0.67525315284729, -0.3005034923553467, 0.21814167499542236, 0.28987833857536316, -0.0052092415280640125, 0.02230190671980381, 0.05056139826774597, -0.4160972833633423, -0.3992342948913574, 0.1401766836643219, 0.2920730710029602, 0.10714845359325409, 0.13086287677288055, -0.6546626091003418, 0.0412142314016819, 0.31456097960472107, 0.20797279477119446, -0.1766868382692337, 0.34663113951683044, -0.13295891880989075, -1.1100584268569946, -0.1978912204504013, 0.050502877682447433, 0.1648571789264679, -0.1445665806531906, 0.5866734385490417, 0.18064554035663605, -0.12316583096981049, -0.2978351414203644, -0.06644993275403976, -0.28131309151649475, -0.03962031751871109, -0.34037458896636963, 0.43418675661087036, -0.2736169397830963, 0.07356156408786774, 0.44491803646087646, 0.44575202465057373, -0.2511175870895386, 0.2885597050189972, 0.3292732536792755, -0.007181175984442234, -0.4846975803375244, 0.5636300444602966, -0.4438652992248535, -0.18313837051391602, 0.2198028564453125, -0.01641237735748291, -0.393606960773468, 0.3627600371837616, -0.1634519249200821, 0.296548068523407, 0.007476318161934614, 0.12857727706432343]"
"4","The Woman In Me","Shania Twain","country","https://en.wikipedia.org/wiki/The_Woman_in_Me_(Shania_Twain_album)","[-0.19944515824317932, -0.3654673099517822, -0.4775547981262207, 0.6291663646697998, 0.3411227762699127, 0.28841790556907654, 0.0640273168683052, 0.2679746150970459, -0.19382944703102112, 0.48637646436691284, 0.2879331409931183, 0.3270607888698578, 0.18234114348888397, -0.050800081342458725, 0.09450287371873856, -0.20093248784542084, 0.7675095200538635, -0.4084800183773041, 0.327019065618515, -0.06184874475002289, -0.08442659676074982, -0.5848711133003235, 0.33305656909942627, 0.4207422435283661, -0.34004029631614685, -0.1003929078578949, -0.3011564314365387, 0.17921976745128632, 0.17333009839057922, -0.9715726971626282, -0.32999187707901, 0.23247992992401123, -0.11282945424318314, 0.5946592688560486, 0.5786783695220947, -0.45450010895729065, 0.05419034883379936, 0.06638938188552856, -0.07853659987449646, -0.09502169489860535, -0.05736022815108299, 0.5876901745796204, 0.2829148769378662, -0.8474406599998474, -0.2796207070350647, 0.295782208442688, 0.0906679779291153, -0.26866886019706726, 0.09268811345100403, -0.32577967643737793, -0.4655178189277649, -0.7092111706733704, -0.05894504487514496, -0.7576432228088379, 0.3466726541519165, 0.03245285153388977, -0.6489377021789551, 0.07019088417291641, -0.41108274459838867, 0.14571250975131989, -0.14183057844638824, -0.4283924698829651, 0.1777588576078415, -0.016044514253735542, -0.20298659801483154, -0.4118671715259552, 0.2992614805698395, 0.14954903721809387, -0.5321038961410522, -0.33521267771720886, 0.010538500733673573, 0.02426365204155445, 0.07936408370733261, 0.2646344006061554, 0.3903519809246063, 0.01949029043316841, 0.062026869505643845, 0.6227878332138062, 0.3443566858768463, 0.3943718671798706, 0.3249281346797943, -0.2014916092157364, -0.43997931480407715, 0.34828099608421326, -0.09878751635551453, 0.15975622832775116, 0.003963626455515623, -0.08231709152460098, -0.16649764776229858, -0.37024110555648804, 0.1290099024772644, 0.13067136704921722, 0.2760958671569824, -0.6256556510925293, 0.10076034814119339, -0.21569624543190002, 0.5978256464004517, -0.8945947885513306, 0.09767758101224899, -0.3214575946331024, 0.1046903058886528, 0.2653827965259552, -0.30822059512138367, -0.035331226885318756, 0.11577310413122177, -0.3215005695819855, -0.05678226798772812, 0.10083886981010437, -0.4607031047344208, 0.3315148949623108, -0.003971829544752836, 0.6461341977119446, -0.3965442478656769, 0.4029269218444824, 0.053439535200595856, 0.30079129338264465, -0.46793606877326965, 0.9497472643852234, -0.3062715232372284, -0.6169252395629883, 0.19985993206501007, -0.5017656683921814, -0.5591715574264526, 0.30504515767097473, 0.1975644826889038, 0.0434085875749588, 0.14211328327655792, 0.19333718717098236]"
"5","Breathe","Faith Hill","country","https://en.wikipedia.org/wiki/Breathe_(Faith_Hill_album)","[-0.18743407726287842, -0.3997300863265991, -0.21409118175506592, 0.18764452636241913, -0.22789034247398376, 0.5081562995910645, -0.01436431985348463, -0.3557298481464386, -0.007445820607244968, -0.17647923529148102, 0.18592089414596558, -0.19169460237026215, -0.1823982149362564, -0.2456149011850357, -0.21126586198806763, -0.2552953362464905, 0.2990339398384094, -0.13568203151226044, 0.34733903408050537, -0.2729279100894928, 0.38848984241485596, 0.07241622358560562, -0.35900455713272095, 0.3836425244808197, 0.16411840915679932, 0.7499037981033325, 0.4431707561016083, -0.3446401357650757, -0.0005752179422415793, -0.5098370313644409, -0.4824118912220001, -0.21885962784290314, -0.06741923093795776, 0.1801271140575409, -0.020127462223172188, -0.0036897524259984493, 0.26431313157081604, 0.01174121256917715, 0.2474743127822876, 0.1009654775261879, -0.6395615339279175, -0.052745699882507324, 0.151890829205513, -0.19422835111618042, -0.06195226311683655, 0.007642616517841816, -0.06371861696243286, 0.2134610414505005, 0.25961896777153015, -0.23839467763900757, -0.06164902448654175, -0.37753063440322876, -0.22442738711833954, 0.24945904314517975, -0.3351174592971802, 0.6889791488647461, 0.2500496804714203, -0.4119260907173157, -0.7094619274139404, 0.32550305128097534, -0.523850679397583, -0.14680130779743195, 0.4688197076320648, -0.5086049437522888, -0.24949513375759125, 0.03157640993595123, -0.25041085481643677, 0.321117103099823, -0.990118682384491, -0.08176945149898529, 0.1251903772354126, -0.696770429611206, 0.33760637044906616, -0.5028374195098877, 0.18813900649547577, -0.25819846987724304, 0.18082405626773834, 0.48105865716934204, 0.46753424406051636, 0.10337261110544205, 0.8436645269393921, -0.7377866506576538, -0.033659618347883224, 0.2579277455806732, 0.48072701692581177, -0.38573166728019714, 0.05404794588685036, -0.6726726293563843, 0.1130242794752121, 0.41919568181037903, 0.10494353622198105, 0.3239651322364807, 0.26637935638427734, 0.22196780145168304, -0.2392004430294037, -0.25620442628860474, 0.11722449958324432, 0.43176594376564026, -0.23611430823802948, -0.0071472725830972195, 0.6078346371650696, 0.043055128306150436, -0.02903524972498417, 0.27260738611221313, -0.28920766711235046, -0.004798050504177809, -0.26408350467681885, -0.020312419161200523, -0.03735599294304848, 0.3988569974899292, -0.10549536347389221, 0.5624731779098511, -0.5813357830047607, 0.004078953061252832, 0.30074501037597656, -0.1342587023973465, 0.28333359956741333, 0.06507028639316559, 0.09736432135105133, -0.07944316416978836, 0.14809675514698029, -0.8004083633422852, -0.12734827399253845, 0.4796281158924103, -0.20189985632896423, 0.009797518141567707, -0.5266531705856323, 0.20373764634132385]"
"6","Guitars, Cadillacs, Etc., Etc.","Dwight Yoakam","country","https://en.wikipedia.org/wiki/Guitars,_Cadillacs,_Etc.,_Etc.","[0.2651168704032898, 0.026561371982097626, -0.24885079264640808, -0.29103490710258484, 0.34592190384864807, 0.18193216621875763, 0.43879157304763794, 0.0697450041770935, -0.3477160632610321, -0.2357250452041626, -0.057012517005205154, 0.6805026531219482, 0.4574316442012787, 0.3903144299983978, -0.2089788317680359, -0.4483928978443146, 0.37453436851501465, 0.0836285948753357, -0.24048304557800293, -0.6049798727035522, 0.588520884513855, 0.18130652606487274, 0.31785884499549866, 0.3739253878593445, 0.005640506278723478, 0.09342421591281891, 0.25722232460975647, -0.007863607257604599, -0.05755849927663803, -0.3552883565425873, -0.3390337824821472, -0.18679320812225342, -0.1924760490655899, 0.2230205237865448, -0.07862260937690735, -0.5487109422683716, -0.12460695207118988, -0.276126891374588, 0.09612932801246643, 0.30464375019073486, -0.44997474551200867, 0.09492520242929459, -0.23678751289844513, -0.5968214869499207, 0.12144854664802551, -0.3914596438407898, -0.5251644253730774, 0.07566848397254944, 0.741787850856781, -0.4094473421573639, 0.03880201652646065, -0.20294630527496338, -0.0442684181034565, 0.22188611328601837, 0.354500949382782, -0.3107854127883911, 0.27959027886390686, 0.008762476034462452, -0.41708052158355713, -0.03298790380358696, -0.3322269916534424, 0.021137909963726997, 0.07304953038692474, -0.2655637860298157, 0.07762055099010468, -0.19202007353305817, -0.016536366194486618, -0.02273515611886978, -0.21515034139156342, -0.2822863757610321, 0.016886400058865547, 0.028277283534407616, -0.371806263923645, 0.28406858444213867, 0.34099411964416504, 0.31354886293411255, 0.31703630089759827, -0.4657338261604309, -0.09778007864952087, 0.270491361618042, 0.170976921916008, -0.25772085785865784, 0.30192601680755615, 0.7212429046630859, 0.4197942912578583, 0.8923366665840149, 0.0587187260389328, 0.03134423494338989, 0.08662981539964676, 0.17427772283554077, 0.18566514551639557, -0.39645102620124817, 0.15775136649608612, -0.27572306990623474, -0.0007990245940163732, -0.15141142904758453, 0.5625391602516174, 0.17818713188171387, -0.2586398124694824, 0.6269494295120239, 0.09397546201944351, 0.08126147836446762, 0.0561378188431263, 0.1950829178094864, 0.2659868896007538, -0.4957565367221832, -0.34078601002693176, 0.24875731766223907, -0.5633678436279297, 0.08203677088022232, 0.047830481082201004, 0.4359166920185089, -0.21194469928741455, -0.01865271106362343, 0.28359925746917725, 0.10689656436443329, -0.44135117530822754, 0.27807819843292236, 0.016535665839910507, 0.07858531177043915, 0.17162728309631348, -0.35645321011543274, 0.6237344145774841, 0.8137382864952087, 0.1693894863128662, -0.22414299845695496, 0.45734983682632446, 0.34739950299263]"
"7","Unchained","Johnny Cash","country","https://en.wikipedia.org/wiki/Unchained_(Johnny_Cash_album)","[0.017214301973581314, 0.3577045798301697, -0.7135550379753113, -0.08070673793554306, 0.1813802570104599, 0.14765851199626923, 0.6096624732017517, -0.25144311785697937, -0.07795578986406326, -0.1232733353972435, 0.6602896451950073, 0.14010542631149292, -0.04772593826055527, 0.04660925641655922, -0.3032240569591522, 0.42345234751701355, 0.10817501693964005, 0.28614696860313416, -0.007507133297622204, 0.03283039107918739, 0.1642662137746811, 0.022361604496836662, 0.6100353598594666, 0.11683344095945358, 0.21440337598323822, 0.3536520302295685, 0.15024568140506744, 0.05837525054812431, -0.4990083575248718, -0.4336013197898865, -0.1717696189880371, -0.16737541556358337, -0.3947518467903137, -0.17272323369979858, -0.21584725379943848, 0.2068329006433487, 0.8837060928344727, 0.27922385931015015, -0.5588417053222656, -0.04032588005065918, -0.3682900667190552, -0.07151179015636444, 0.04139874130487442, -0.4470241069793701, 0.23775403201580048, -0.4365362226963043, -0.2907164692878723, -0.2296752631664276, 0.02788415364921093, 0.041466932743787766, -0.27702924609184265, -0.675232470035553, -0.0545545294880867, 0.39230361580848694, -0.5742934942245483, -0.20796893537044525, -0.24378296732902527, -0.07726690918207169, -0.6219650506973267, -0.14176633954048157, 0.029935069382190704, 0.1271832138299942, 0.18560636043548584, -0.1683020293712616, 0.2882283926010132, -0.24080058932304382, -0.10959827899932861, -0.1194034069776535, 0.029045913368463516, 0.0004202880372758955, 0.016912132501602173, -0.1013220027089119, 0.015004069544374943, -0.2689182162284851, 0.1685580462217331, 0.3327772915363312, 0.43938112258911133, -0.18435698747634888, -0.06486485153436661, -0.7568721175193787, 0.37333640456199646, -0.5727046132087708, 0.2225325107574463, 0.4189252555370331, -0.910548985004425, -0.15543478727340698, -0.005830902140587568, -0.35895830392837524, -0.24641503393650055, 0.07483789324760437, -0.24340403079986572, 0.30452555418014526, 0.18235313892364502, -0.04732660949230194, -0.23872457444667816, -0.20297566056251526, 0.4389946758747101, -0.2993733584880829, -0.10516351461410522, 0.5193067193031311, -0.2108386605978012, -0.1714559644460678, -0.23571164906024933, 0.36444732546806335, -0.6156222820281982, -0.3789691627025604, -0.21087171137332916, -0.6757754683494568, 0.2062954604625702, 0.2885093092918396, -0.37864527106285095, 0.09722106903791428, -0.7799254059791565, -0.18110164999961853, 0.19833433628082275, 0.9201996326446533, -0.6463439464569092, 0.774957537651062, -0.3446252644062042, 0.27683448791503906, -0.00955994613468647, -0.4696267545223236, 0.009096968919038773, 0.9989911317825317, 0.03756586089730263, -0.008952505886554718, 0.2815861701965332, -0.28991711139678955]"
"8","Some Hearts","Carrie Underwood","country","https://en.wikipedia.org/wiki/Some_Hearts","[-0.6659743785858154, -0.6271525025367737, -0.002269140910357237, -0.1934032440185547, -0.13048221170902252, 0.43807947635650635, 0.1524428278207779, 0.020502198487520218, -0.09915939718484879, -0.2309950739145279, 0.052024975419044495, 0.26022982597351074, 0.0071504078805446625, 0.0019527554977685213, -0.4867503345012665, -0.5737290978431702, 0.4068637788295746, -0.5681134462356567, 0.10181079804897308, -0.4994238615036011, 0.3058103024959564, -0.267118901014328, -0.03556520491838455, -0.14369815587997437, -0.5040334463119507, 0.4630133807659149, -0.08986952155828476, -0.186371847987175, -0.737871527671814, -0.5170202255249023, -0.5283443331718445, -0.056419990956783295, -0.0497191958129406, 0.38286399841308594, -0.07850034534931183, -0.6260235905647278, 0.2272527813911438, 0.08830022066831589, 0.06010407209396362, 0.2704819142818451, -0.7645024061203003, -0.17633439600467682, -0.03318561613559723, -0.18489468097686768, -0.6442063450813293, 0.3175443112850189, -0.4220956563949585, -0.5685279965400696, 0.19491665065288544, -0.20652912557125092, -0.3736896216869354, -0.17171107232570648, 0.1693785935640335, -0.35692256689071655, -0.3637012541294098, 0.3129393458366394, -0.11534899473190308, 0.008776974864304066, -0.008585082367062569, -0.2446938008069992, -0.5947411060333252, 0.5333203673362732, 0.6714049577713013, 0.25237417221069336, -0.22451931238174438, 0.1104714572429657, -0.152778759598732, -0.0909680649638176, -0.5381559133529663, -0.43947240710258484, -0.19123999774456024, 0.2313951700925827, 0.4463936686515808, -0.4712505042552948, -0.19467031955718994, 0.06068011373281479, 0.29263848066329956, 0.40361839532852173, 0.11702053248882294, -0.24807947874069214, -0.03554125502705574, -0.19150637090206146, 0.0907992422580719, -0.042742371559143066, 0.7216663956642151, -0.04816902056336403, -0.012902243062853813, -0.4610234797000885, 0.5369654297828674, -0.2767007350921631, -0.020392119884490967, 0.4431593716144562, 0.3055030405521393, -0.5844766497612, -0.10390736162662506, 0.23256440460681915, 0.25722187757492065, -0.16904428601264954, -0.18984252214431763, 0.7474997639656067, 0.3014713227748871, -0.1760738044977188, 0.018006758764386177, 0.5668755173683167, 0.21704533696174622, 0.04018232598900795, -0.04211970791220665, -0.12231503427028656, -0.44288691878318787, 0.16436871886253357, 0.07517774403095245, 0.5721464157104492, -0.9294531941413879, 0.5010640621185303, 0.33353161811828613, 0.11295193433761597, -0.29872187972068787, -0.002892723772674799, -0.31987690925598145, -0.24261897802352905, 0.0754256546497345, -0.1637367308139801, -0.056858502328395844, 0.4333988130092621, -0.16139116883277893, -0.28767654299736023, -0.32792967557907104, 0.8345445394515991]"
"9","Red Dirt Girl","Emmylou Harris","country","https://en.wikipedia.org/wiki/Red_Dirt_Girl","[-0.07787562906742096, -0.06109770014882088, -0.5419944524765015, 0.0210429560393095, 0.16538408398628235, 0.860730767250061, 0.7147843837738037, 0.2899668216705322, -0.1832028180360794, -0.2753606140613556, 0.15145836770534515, 0.3745153844356537, 0.174748957157135, -0.1972970962524414, -0.40007346868515015, -0.18062999844551086, -0.15360522270202637, -0.3350195288658142, 0.029492193832993507, -0.4034254848957062, 0.7455618977546692, 0.367139607667923, 0.3009566068649292, 0.5611920952796936, 0.045762840658426285, 0.3408215343952179, -0.37797418236732483, -0.19584549963474274, -0.5399367213249207, -0.21188876032829285, -0.10729622840881348, 0.18126097321510315, -0.07036104798316956, -0.267480731010437, -0.2526083290576935, -0.5710083246231079, 0.7222621440887451, -0.12844815850257874, -0.3041590452194214, 0.17798754572868347, -0.8287771344184875, -0.2605607509613037, 0.13821718096733093, -0.3526439964771271, -0.2125360369682312, -0.32532674074172974, -0.5731260180473328, -0.32807469367980957, 0.5725438594818115, -0.11852647364139557, -0.5317835211753845, -0.38079267740249634, -0.054919056594371796, 0.2909567356109619, -0.44886553287506104, 0.19830222427845, 0.02215472050011158, -0.2138594388961792, 0.27053454518318176, 0.29180124402046204, -0.34919485449790955, -0.3504706025123596, -0.6318352222442627, -0.32169127464294434, -0.8173466920852661, 0.1104465201497078, -0.061357252299785614, -0.2899748384952545, -0.41562262177467346, 0.14258624613285065, 0.22386100888252258, -0.5270612835884094, -0.20537082850933075, -0.0851348266005516, 0.6824665665626526, -0.3976552486419678, -0.007658394984900951, -0.13844698667526245, -0.1574632227420807, 0.07688842713832855, 0.8237089514732361, -0.08444421738386154, 0.24066206812858582, 0.400363564491272, 0.48010945320129395, -0.3020816147327423, -0.03089241124689579, -0.30221790075302124, 0.6011471152305603, 0.1922803372144699, 0.18996694684028625, -0.4883550703525543, 0.1148320809006691, 0.0843154639005661, -0.1014842614531517, -0.17757925391197205, 0.548268735408783, -0.21010245382785797, -0.0688132643699646, 0.17345385253429413, 0.36986544728279114, 0.34851425886154175, -0.022739974781870842, 0.18883825838565826, -0.2027588188648224, -0.05536395311355591, 0.23979052901268005, 0.16900187730789185, -0.23097069561481476, -0.05403090640902519, -0.3099888563156128, 0.4019544720649719, -0.12306468933820724, 0.1671922355890274, -0.11679241806268692, 0.16500073671340942, -0.18310804665088654, 0.5466039180755615, 0.04579492658376694, -0.08899469673633575, 0.09883285313844681, 0.21638061106204987, 0.06960462033748627, 0.0763697400689125, 0.011410679668188095, -0.267065167427063, 0.1259273886680603, 0.05851273983716965]"
